,reference,layer_name,n_bits_flipped,bit_disrupted,accuracy,accuracy_degradation,loss
12836,2023/10/23 14:33:00,conv2d/,1,4,0.9129,0.0010999999999999899,0.39140674
12837,2023/10/23 14:33:01,conv2d/,1,5,0.912,0.0020000000000000018,0.39015168
12838,2023/10/23 14:33:03,conv2d/,1,6,0.9135,0.000500000000000056,0.38622487
12839,2023/10/23 14:33:05,conv2d/,1,7,0.9123,0.0017000000000000348,0.3796987
12840,2023/10/23 14:33:06,conv2d/,1,0,0.9143,-0.00029999999999996696,0.38929415
12841,2023/10/23 14:33:08,conv2d/,1,1,0.9139,9.999999999998899e-05,0.3897551
12842,2023/10/23 14:33:09,conv2d/,1,2,0.9144,-0.00039999999999995595,0.39068472
12843,2023/10/23 14:33:11,conv2d/,1,3,0.9141,-9.999999999998899e-05,0.39040986
12844,2023/10/23 14:33:13,conv2d/,1,4,0.9133,0.0007000000000000339,0.39359432
12845,2023/10/23 14:33:14,conv2d/,1,5,0.914,0.0,0.3896408
12846,2023/10/23 14:33:16,conv2d/,1,6,0.914,0.0,0.38772726
12847,2023/10/23 14:33:17,conv2d/,1,7,0.9101,0.0039000000000000146,0.40800405
12848,2023/10/23 14:33:19,conv2d/,1,0,0.9139,9.999999999998899e-05,0.39061856
12849,2023/10/23 14:33:21,conv2d/,1,1,0.9141,-9.999999999998899e-05,0.38981628
12850,2023/10/23 14:33:22,conv2d/,1,2,0.9136,0.00040000000000006697,0.3891438
12851,2023/10/23 14:33:24,conv2d/,1,3,0.9138,0.000200000000000089,0.38952658
12852,2023/10/23 14:33:25,conv2d/,1,4,0.9141,-9.999999999998899e-05,0.38867897
12853,2023/10/23 14:33:27,conv2d/,1,5,0.9137,0.000300000000000078,0.38769484
12854,2023/10/23 14:33:29,conv2d/,1,6,0.9131,0.0009000000000000119,0.39451554
12855,2023/10/23 14:33:30,conv2d/,1,7,0.911,0.0030000000000000027,0.41760615
12856,2023/10/23 14:33:32,conv2d/,1,0,0.914,0.0,0.3916249
12857,2023/10/23 14:33:33,conv2d/,1,1,0.9143,-0.00029999999999996696,0.3907674
12858,2023/10/23 14:33:35,conv2d/,1,2,0.914,0.0,0.3894649
12859,2023/10/23 14:33:37,conv2d/,1,3,0.9135,0.000500000000000056,0.38898847
12860,2023/10/23 14:33:38,conv2d/,1,4,0.9141,-9.999999999998899e-05,0.39070913
12861,2023/10/23 14:33:40,conv2d/,1,5,0.9138,0.000200000000000089,0.38892743
12862,2023/10/23 14:33:41,conv2d/,1,6,0.9125,0.0015000000000000568,0.38332072
12863,2023/10/23 14:33:43,conv2d/,1,7,0.9118,0.0021999999999999797,0.38582596
12864,2023/10/23 14:33:45,conv2d/,1,0,0.9144,-0.00039999999999995595,0.38868663
12865,2023/10/23 14:33:46,conv2d/,1,1,0.9143,-0.00029999999999996696,0.390697
12866,2023/10/23 14:33:48,conv2d/,1,2,0.9143,-0.00029999999999996696,0.38944632
12867,2023/10/23 14:33:49,conv2d/,1,3,0.9138,0.000200000000000089,0.3881882
12868,2023/10/23 14:33:51,conv2d/,1,4,0.9144,-0.00039999999999995595,0.3937917
12869,2023/10/23 14:33:53,conv2d/,1,5,0.9141,-9.999999999998899e-05,0.3920415
12870,2023/10/23 14:33:54,conv2d/,1,6,0.9133,0.0007000000000000339,0.38379112
12871,2023/10/23 14:33:56,conv2d/,1,7,0.9042,0.009800000000000031,0.42207196
12872,2023/10/23 14:33:57,conv2d/,1,0,0.9136,0.00040000000000006697,0.3908584
12873,2023/10/23 14:33:59,conv2d/,1,1,0.9137,0.000300000000000078,0.3909235
12874,2023/10/23 14:34:01,conv2d/,1,2,0.9146,-0.0005999999999999339,0.38900068
12875,2023/10/23 14:34:02,conv2d/,1,3,0.9142,-0.00019999999999997797,0.39054316
12876,2023/10/23 14:34:04,conv2d/,1,4,0.9143,-0.00029999999999996696,0.3894887
12877,2023/10/23 14:34:05,conv2d/,1,5,0.9145,-0.0004999999999999449,0.38983768
12878,2023/10/23 14:34:07,conv2d/,1,6,0.9133,0.0007000000000000339,0.3911291
12879,2023/10/23 14:34:09,conv2d/,1,7,0.9122,0.0018000000000000238,0.40131602
12880,2023/10/23 14:34:10,conv2d/,1,0,0.9139,9.999999999998899e-05,0.3904502
12881,2023/10/23 14:34:12,conv2d/,1,1,0.9135,0.000500000000000056,0.3900646
12882,2023/10/23 14:34:13,conv2d/,1,2,0.9142,-0.00019999999999997797,0.39074007
12883,2023/10/23 14:34:15,conv2d/,1,3,0.914,0.0,0.391737
12884,2023/10/23 14:34:17,conv2d/,1,4,0.9141,-9.999999999998899e-05,0.38859904
12885,2023/10/23 14:34:18,conv2d/,1,5,0.9135,0.000500000000000056,0.3935389
12886,2023/10/23 14:34:20,conv2d/,1,6,0.9141,-9.999999999998899e-05,0.3883843
12887,2023/10/23 14:34:21,conv2d/,1,7,0.9128,0.0012000000000000899,0.3919713
12888,2023/10/23 14:34:23,conv2d/,1,0,0.914,0.0,0.38860577
12889,2023/10/23 14:34:25,conv2d/,1,1,0.9143,-0.00029999999999996696,0.38974667
12890,2023/10/23 14:34:26,conv2d/,1,2,0.9131,0.0009000000000000119,0.38873735
12891,2023/10/23 14:34:28,conv2d/,1,3,0.9136,0.00040000000000006697,0.39141527
12892,2023/10/23 14:34:29,conv2d/,1,4,0.9146,-0.0005999999999999339,0.3885235
12893,2023/10/23 14:34:31,conv2d/,1,5,0.9134,0.0006000000000000449,0.3848521
12894,2023/10/23 14:34:33,conv2d/,1,6,0.9131,0.0009000000000000119,0.39537117
12895,2023/10/23 14:34:34,conv2d/,1,7,0.9137,0.000300000000000078,0.38806036
12896,2023/10/23 14:34:36,conv2d/,1,0,0.9143,-0.00029999999999996696,0.38915485
12897,2023/10/23 14:34:37,conv2d/,1,1,0.9137,0.000300000000000078,0.39074942
12898,2023/10/23 14:34:39,conv2d/,1,2,0.9142,-0.00019999999999997797,0.39032322
12899,2023/10/23 14:34:41,conv2d/,1,3,0.9146,-0.0005999999999999339,0.38720953
12900,2023/10/23 14:34:42,conv2d/,1,4,0.9141,-9.999999999998899e-05,0.39070913
12901,2023/10/23 14:34:44,conv2d/,1,5,0.9135,0.000500000000000056,0.39544383
12902,2023/10/23 14:34:45,conv2d/,1,6,0.9081,0.005900000000000016,0.42708763
12903,2023/10/23 14:34:47,conv2d/,1,7,0.9127,0.0013000000000000789,0.4158951
12904,2023/10/23 14:34:49,conv2d/,1,0,0.9143,-0.00029999999999996696,0.3906745
12905,2023/10/23 14:34:50,conv2d/,1,1,0.9139,9.999999999998899e-05,0.3894561
12906,2023/10/23 14:34:52,conv2d/,1,2,0.9141,-9.999999999998899e-05,0.3895192
12907,2023/10/23 14:34:53,conv2d/,1,3,0.9136,0.00040000000000006697,0.39018458
12908,2023/10/23 14:34:55,conv2d/,1,4,0.9135,0.000500000000000056,0.38906565
12909,2023/10/23 14:34:57,conv2d/,1,5,0.9129,0.0010999999999999899,0.39280844
12910,2023/10/23 14:34:58,conv2d/,1,6,0.9126,0.0014000000000000679,0.3968344
12911,2023/10/23 14:35:00,conv2d/,1,7,0.9122,0.0018000000000000238,0.3982858
12912,2023/10/23 14:35:01,conv2d/,1,0,0.9143,-0.00029999999999996696,0.39074808
12913,2023/10/23 14:35:03,conv2d/,1,1,0.9144,-0.00039999999999995595,0.39065087
12914,2023/10/23 14:35:04,conv2d/,1,2,0.9135,0.000500000000000056,0.3874626
12915,2023/10/23 14:35:06,conv2d/,1,3,0.9147,-0.0006999999999999229,0.38831732
12916,2023/10/23 14:35:08,conv2d/,1,4,0.9132,0.0008000000000000229,0.3914959
12917,2023/10/23 14:35:09,conv2d/,1,5,0.9127,0.0013000000000000789,0.38846275
12918,2023/10/23 14:35:11,conv2d/,1,6,0.9128,0.0012000000000000899,0.3852649
12919,2023/10/23 14:35:12,conv2d/,1,7,0.9108,0.0031999999999999806,0.39529583
12920,2023/10/23 14:35:14,conv2d/,1,0,0.9141,-9.999999999998899e-05,0.3905053
12921,2023/10/23 14:35:16,conv2d/,1,1,0.9138,0.000200000000000089,0.3905126
12922,2023/10/23 14:35:17,conv2d/,1,2,0.9134,0.0006000000000000449,0.38812017
12923,2023/10/23 14:35:19,conv2d/,1,3,0.9144,-0.00039999999999995595,0.3891042
12924,2023/10/23 14:35:20,conv2d/,1,4,0.9128,0.0012000000000000899,0.3935927
12925,2023/10/23 14:35:22,conv2d/,1,5,0.9139,9.999999999998899e-05,0.388256
12926,2023/10/23 14:35:24,conv2d/,1,6,0.9138,0.000200000000000089,0.38869628
12927,2023/10/23 14:35:25,conv2d/,1,7,0.911,0.0030000000000000027,0.390869
12928,2023/10/23 14:35:27,conv2d/,1,0,0.9141,-9.999999999998899e-05,0.38973516
12929,2023/10/23 14:35:28,conv2d/,1,1,0.9139,9.999999999998899e-05,0.3897551
12930,2023/10/23 14:35:30,conv2d/,1,2,0.9142,-0.00019999999999997797,0.3916317
12931,2023/10/23 14:35:32,conv2d/,1,3,0.9143,-0.00029999999999996696,0.3892921
12932,2023/10/23 14:35:33,conv2d/,1,4,0.9146,-0.0005999999999999339,0.39166328
12933,2023/10/23 14:35:35,conv2d/,1,5,0.9141,-9.999999999998899e-05,0.38477558
12934,2023/10/23 14:35:36,conv2d/,1,6,0.9103,0.0037000000000000366,0.39042902
12935,2023/10/23 14:35:38,conv2d/,1,7,0.9132,0.0008000000000000229,0.41935962
12936,2023/10/23 14:35:40,conv2d/,1,0,0.914,0.0,0.38840488
12937,2023/10/23 14:35:41,conv2d/,1,1,0.914,0.0,0.3905636
12938,2023/10/23 14:35:43,conv2d/,1,2,0.9139,9.999999999998899e-05,0.38852742
12939,2023/10/23 14:35:44,conv2d/,1,3,0.9144,-0.00039999999999995595,0.39081803
12940,2023/10/23 14:35:46,conv2d/,1,4,0.9149,-0.0009000000000000119,0.39156902
12941,2023/10/23 14:35:48,conv2d/,1,5,0.9113,0.0027000000000000357,0.39626536
12942,2023/10/23 14:35:49,conv2d/,1,6,0.913,0.0010000000000000009,0.3937019
12943,2023/10/23 14:35:51,conv2d/,1,7,0.9117,0.0023000000000000798,0.3921329
12944,2023/10/23 14:35:52,conv2d/,1,0,0.9142,-0.00019999999999997797,0.38963866
12945,2023/10/23 14:35:54,conv2d/,1,1,0.9143,-0.00029999999999996696,0.38916522
12946,2023/10/23 14:35:56,conv2d/,1,2,0.9145,-0.0004999999999999449,0.38931578
12947,2023/10/23 14:35:57,conv2d/,1,3,0.9137,0.000300000000000078,0.38985625
12948,2023/10/23 14:35:59,conv2d/,1,4,0.9146,-0.0005999999999999339,0.38858408
12949,2023/10/23 14:36:00,conv2d/,1,5,0.913,0.0010000000000000009,0.38845873
12950,2023/10/23 14:36:02,conv2d/,1,6,0.9139,9.999999999998899e-05,0.39150167
12951,2023/10/23 14:36:04,conv2d/,1,7,0.9117,0.0023000000000000798,0.41630664
12952,2023/10/23 14:36:05,conv2d/,1,0,0.9137,0.000300000000000078,0.3899572
12953,2023/10/23 14:36:07,conv2d/,1,1,0.9143,-0.00029999999999996696,0.39075106
12954,2023/10/23 14:36:08,conv2d/,1,2,0.9144,-0.00039999999999995595,0.3906978
12955,2023/10/23 14:36:10,conv2d/,1,3,0.9149,-0.0009000000000000119,0.38966718
12956,2023/10/23 14:36:12,conv2d/,1,4,0.9142,-0.00019999999999997797,0.39107972
12957,2023/10/23 14:36:13,conv2d/,1,5,0.9138,0.000200000000000089,0.38429543
12958,2023/10/23 14:36:15,conv2d/,1,6,0.9128,0.0012000000000000899,0.38430977
12959,2023/10/23 14:36:16,conv2d/,1,7,0.9139,9.999999999998899e-05,0.39450806
12960,2023/10/23 14:36:18,conv2d/,1,0,0.9135,0.000500000000000056,0.3893535
12961,2023/10/23 14:36:20,conv2d/,1,1,0.9145,-0.0004999999999999449,0.38932163
12962,2023/10/23 14:36:21,conv2d/,1,2,0.9138,0.000200000000000089,0.39044356
12963,2023/10/23 14:36:23,conv2d/,1,3,0.9134,0.0006000000000000449,0.3915591
12964,2023/10/23 14:36:24,conv2d/,1,4,0.9144,-0.00039999999999995595,0.38949928
12965,2023/10/23 14:36:26,conv2d/,1,5,0.9142,-0.00019999999999997797,0.38844234
12966,2023/10/23 14:36:28,conv2d/,1,6,0.9125,0.0015000000000000568,0.3884819
12967,2023/10/23 14:36:29,conv2d/,1,7,0.9117,0.0023000000000000798,0.39576727
12968,2023/10/23 14:36:31,conv2d/,1,0,0.9145,-0.0004999999999999449,0.3905901
12969,2023/10/23 14:36:32,conv2d/,1,1,0.9138,0.000200000000000089,0.3907769
12970,2023/10/23 14:36:34,conv2d/,1,2,0.9133,0.0007000000000000339,0.38777545
12971,2023/10/23 14:36:36,conv2d/,1,3,0.9143,-0.00029999999999996696,0.38873637
12972,2023/10/23 14:36:37,conv2d/,1,4,0.9137,0.000300000000000078,0.39146742
12973,2023/10/23 14:36:39,conv2d/,1,5,0.9137,0.000300000000000078,0.38732153
12974,2023/10/23 14:36:40,conv2d/,1,6,0.914,0.0,0.38294247
12975,2023/10/23 14:36:42,conv2d/,1,7,0.9095,0.0045000000000000595,0.40656534
12976,2023/10/23 14:36:44,conv2d/,1,0,0.9136,0.00040000000000006697,0.3917826
12977,2023/10/23 14:36:45,conv2d/,1,1,0.9144,-0.00039999999999995595,0.3885648
12978,2023/10/23 14:36:47,conv2d/,1,2,0.9143,-0.00029999999999996696,0.38728514
12979,2023/10/23 14:36:48,conv2d/,1,3,0.9144,-0.00039999999999995595,0.38865635
12980,2023/10/23 14:36:50,conv2d/,1,4,0.9139,9.999999999998899e-05,0.38961956
12981,2023/10/23 14:36:52,conv2d/,1,5,0.9134,0.0006000000000000449,0.38718644
12982,2023/10/23 14:36:53,conv2d/,1,6,0.9133,0.0007000000000000339,0.3995469
12983,2023/10/23 14:36:55,conv2d/,1,7,0.9123,0.0017000000000000348,0.3796987
12984,2023/10/23 14:36:56,conv2d/,1,0,0.9139,9.999999999998899e-05,0.39065114
12985,2023/10/23 14:36:58,conv2d/,1,1,0.914,0.0,0.38926348
12986,2023/10/23 14:37:00,conv2d/,1,2,0.9135,0.000500000000000056,0.39195192
12987,2023/10/23 14:37:01,conv2d/,1,3,0.9144,-0.00039999999999995595,0.38850424
12988,2023/10/23 14:37:03,conv2d/,1,4,0.9146,-0.0005999999999999339,0.38495806
12989,2023/10/23 14:37:04,conv2d/,1,5,0.913,0.0010000000000000009,0.39643964
12990,2023/10/23 14:37:06,conv2d/,1,6,0.9137,0.000300000000000078,0.39085087
12991,2023/10/23 14:37:08,conv2d/,1,7,0.9122,0.0018000000000000238,0.38965243
12992,2023/10/23 14:37:09,conv2d/,1,0,0.9139,9.999999999998899e-05,0.38981733
12993,2023/10/23 14:37:11,conv2d/,1,1,0.914,0.0,0.3894806
12994,2023/10/23 14:37:12,conv2d/,1,2,0.914,0.0,0.3906834
12995,2023/10/23 14:37:14,conv2d/,1,3,0.9144,-0.00039999999999995595,0.38935947
12996,2023/10/23 14:37:16,conv2d/,1,4,0.9137,0.000300000000000078,0.3872569
12997,2023/10/23 14:37:17,conv2d/,1,5,0.9136,0.00040000000000006697,0.38843128
12998,2023/10/23 14:37:19,conv2d/,1,6,0.9143,-0.00029999999999996696,0.38901207
12999,2023/10/23 14:37:20,conv2d/,1,7,0.9091,0.0049000000000000155,0.40197554
13000,2023/10/23 14:37:22,conv2d/,1,0,0.914,0.0,0.3910178
13001,2023/10/23 14:37:24,conv2d/,1,1,0.9139,9.999999999998899e-05,0.38944814
13002,2023/10/23 14:37:25,conv2d/,1,2,0.914,0.0,0.3906178
13003,2023/10/23 14:37:27,conv2d/,1,3,0.9144,-0.00039999999999995595,0.38859376
13004,2023/10/23 14:37:28,conv2d/,1,4,0.9135,0.000500000000000056,0.38989764
13005,2023/10/23 14:37:30,conv2d/,1,5,0.9142,-0.00019999999999997797,0.38703957
13006,2023/10/23 14:37:32,conv2d/,1,6,0.9123,0.0017000000000000348,0.3871793
13007,2023/10/23 14:37:33,conv2d/,1,7,0.9119,0.0020999999999999908,0.37928247
13008,2023/10/23 14:37:35,conv2d/,1,0,0.9141,-9.999999999998899e-05,0.39198276
13009,2023/10/23 14:37:36,conv2d/,1,1,0.9144,-0.00039999999999995595,0.38937122
13010,2023/10/23 14:37:38,conv2d/,1,2,0.914,0.0,0.38827923
13011,2023/10/23 14:37:40,conv2d/,1,3,0.915,-0.0010000000000000009,0.3892646
13012,2023/10/23 14:37:41,conv2d/,1,4,0.9138,0.000200000000000089,0.38964573
13013,2023/10/23 14:37:43,conv2d/,1,5,0.9139,9.999999999998899e-05,0.39059806
13014,2023/10/23 14:37:44,conv2d/,1,6,0.9139,9.999999999998899e-05,0.38991705
13015,2023/10/23 14:37:46,conv2d/,1,7,0.9138,0.000200000000000089,0.3920399
13016,2023/10/23 14:37:48,conv2d/,1,0,0.9142,-0.00019999999999997797,0.3897175
13017,2023/10/23 14:37:49,conv2d/,1,1,0.914,0.0,0.38963804
13018,2023/10/23 14:37:51,conv2d/,1,2,0.9139,9.999999999998899e-05,0.38967022
13019,2023/10/23 14:37:52,conv2d/,1,3,0.9137,0.000300000000000078,0.38976097
13020,2023/10/23 14:37:54,conv2d/,1,4,0.9138,0.000200000000000089,0.38817543
13021,2023/10/23 14:37:56,conv2d/,1,5,0.9136,0.00040000000000006697,0.39190522
13022,2023/10/23 14:37:57,conv2d/,1,6,0.9118,0.0021999999999999797,0.38720503
13023,2023/10/23 14:37:59,conv2d/,1,7,0.9124,0.0016000000000000458,0.39029804
13024,2023/10/23 14:38:00,conv2d/,1,0,0.914,0.0,0.3884517
13025,2023/10/23 14:38:02,conv2d/,1,1,0.9139,9.999999999998899e-05,0.39039755
13026,2023/10/23 14:38:04,conv2d/,1,2,0.9138,0.000200000000000089,0.3917559
13027,2023/10/23 14:38:05,conv2d/,1,3,0.9142,-0.00019999999999997797,0.388371
13028,2023/10/23 14:38:07,conv2d/,1,4,0.9126,0.0014000000000000679,0.39214432
13029,2023/10/23 14:38:08,conv2d/,1,5,0.9143,-0.00029999999999996696,0.39155537
13030,2023/10/23 14:38:10,conv2d/,1,6,0.906,0.008000000000000007,0.44470993
13031,2023/10/23 14:38:12,conv2d/,1,7,0.9126,0.0014000000000000679,0.39242944
13032,2023/10/23 14:38:13,conv2d/,1,0,0.9136,0.00040000000000006697,0.3917826
13033,2023/10/23 14:38:15,conv2d/,1,1,0.9144,-0.00039999999999995595,0.39037755
13034,2023/10/23 14:38:16,conv2d/,1,2,0.9144,-0.00039999999999995595,0.39029005
13035,2023/10/23 14:38:18,conv2d/,1,3,0.9137,0.000300000000000078,0.38859156
13036,2023/10/23 14:38:20,conv2d/,1,4,0.9143,-0.00029999999999996696,0.39081258
13037,2023/10/23 14:38:21,conv2d/,1,5,0.913,0.0010000000000000009,0.388768
13038,2023/10/23 14:38:23,conv2d/,1,6,0.9137,0.000300000000000078,0.38805538
13039,2023/10/23 14:38:24,conv2d/,1,7,0.912,0.0020000000000000018,0.39646527
13040,2023/10/23 14:38:26,conv2d/,1,0,0.9143,-0.00029999999999996696,0.3888166
13041,2023/10/23 14:38:28,conv2d/,1,1,0.9143,-0.00029999999999996696,0.38802743
13042,2023/10/23 14:38:29,conv2d/,1,2,0.914,0.0,0.388001
13043,2023/10/23 14:38:31,conv2d/,1,3,0.9133,0.0007000000000000339,0.39268664
13044,2023/10/23 14:38:32,conv2d/,1,4,0.914,0.0,0.3863136
13045,2023/10/23 14:38:34,conv2d/,1,5,0.9135,0.000500000000000056,0.3939169
13046,2023/10/23 14:38:36,conv2d/,1,6,0.9116,0.0024000000000000687,0.398388
13047,2023/10/23 14:38:37,conv2d/,1,7,0.9133,0.0007000000000000339,0.3929747
13048,2023/10/23 14:38:39,conv2d/,1,0,0.9139,9.999999999998899e-05,0.39173535
13049,2023/10/23 14:38:40,conv2d/,1,1,0.9144,-0.00039999999999995595,0.39205343
13050,2023/10/23 14:38:42,conv2d/,1,2,0.9147,-0.0006999999999999229,0.38829827
13051,2023/10/23 14:38:44,conv2d/,1,3,0.9141,-9.999999999998899e-05,0.39071888
13052,2023/10/23 14:38:45,conv2d/,1,4,0.9133,0.0007000000000000339,0.39175087
13053,2023/10/23 14:38:47,conv2d/,1,5,0.9147,-0.0006999999999999229,0.38898504
13054,2023/10/23 14:38:48,conv2d/,1,6,0.9137,0.000300000000000078,0.3854651
13055,2023/10/23 14:38:50,conv2d/,1,7,0.9087,0.005300000000000082,0.40905622
13056,2023/10/23 14:38:52,conv2d/,1,0,0.9138,0.000200000000000089,0.38955498
13057,2023/10/23 14:38:53,conv2d/,1,1,0.9141,-9.999999999998899e-05,0.39132252
13058,2023/10/23 14:38:55,conv2d/,1,2,0.9141,-9.999999999998899e-05,0.3922326
13059,2023/10/23 14:38:56,conv2d/,1,3,0.9142,-0.00019999999999997797,0.39082596
13060,2023/10/23 14:38:58,conv2d/,1,4,0.9138,0.000200000000000089,0.39067072
13061,2023/10/23 14:39:00,conv2d/,1,5,0.9133,0.0007000000000000339,0.38635615
13062,2023/10/23 14:39:01,conv2d/,1,6,0.9119,0.0020999999999999908,0.38037488
13063,2023/10/23 14:39:03,conv2d/,1,7,0.9085,0.00550000000000006,0.38557482
13064,2023/10/23 14:39:04,conv2d/,1,0,0.914,0.0,0.3909811
13065,2023/10/23 14:39:06,conv2d/,1,1,0.914,0.0,0.38954562
13066,2023/10/23 14:39:08,conv2d/,1,2,0.9144,-0.00039999999999995595,0.3938526
13067,2023/10/23 14:39:09,conv2d/,1,3,0.9141,-9.999999999998899e-05,0.38748848
13068,2023/10/23 14:39:11,conv2d/,1,4,0.914,0.0,0.38617882
13069,2023/10/23 14:39:12,conv2d/,1,5,0.9128,0.0012000000000000899,0.39240977
13070,2023/10/23 14:39:14,conv2d/,1,6,0.9125,0.0015000000000000568,0.39424992
13071,2023/10/23 14:39:16,conv2d/,1,7,0.9135,0.000500000000000056,0.38407552
13072,2023/10/23 14:39:17,conv2d/,1,0,0.9138,0.000200000000000089,0.38968363
13073,2023/10/23 14:39:19,conv2d/,1,1,0.9134,0.0006000000000000449,0.38829055
13074,2023/10/23 14:39:20,conv2d/,1,2,0.9142,-0.00019999999999997797,0.38869527
13075,2023/10/23 14:39:22,conv2d/,1,3,0.9138,0.000200000000000089,0.38835147
13076,2023/10/23 14:39:24,conv2d/,1,4,0.9138,0.000200000000000089,0.38870704
13077,2023/10/23 14:39:25,conv2d/,1,5,0.9142,-0.00019999999999997797,0.39210755
13078,2023/10/23 14:39:27,conv2d/,1,6,0.9137,0.000300000000000078,0.3862254
13079,2023/10/23 14:39:28,conv2d/,1,7,0.9101,0.0039000000000000146,0.42341885
13080,2023/10/23 14:39:30,conv2d/,1,0,0.9145,-0.0004999999999999449,0.38841093
13081,2023/10/23 14:39:32,conv2d/,1,1,0.914,0.0,0.38924095
13082,2023/10/23 14:39:33,conv2d/,1,2,0.9144,-0.00039999999999995595,0.3917666
13083,2023/10/23 14:39:35,conv2d/,1,3,0.9151,-0.0010999999999999899,0.3879789
13084,2023/10/23 14:39:36,conv2d/,1,4,0.9139,9.999999999998899e-05,0.3895435
13085,2023/10/23 14:39:38,conv2d/,1,5,0.9131,0.0009000000000000119,0.39162675
13086,2023/10/23 14:39:40,conv2d/,1,6,0.9133,0.0007000000000000339,0.3928186
13087,2023/10/23 14:39:41,conv2d/,1,7,0.9121,0.0019000000000000128,0.39011616
13088,2023/10/23 14:39:43,conv2d/,1,0,0.9138,0.000200000000000089,0.39084306
13089,2023/10/23 14:39:44,conv2d/,1,1,0.914,0.0,0.38839117
13090,2023/10/23 14:39:46,conv2d/,1,2,0.9139,9.999999999998899e-05,0.388587
13091,2023/10/23 14:39:48,conv2d/,1,3,0.914,0.0,0.39136922
13092,2023/10/23 14:39:49,conv2d/,1,4,0.9137,0.000300000000000078,0.3853831
13093,2023/10/23 14:39:51,conv2d/,1,5,0.9146,-0.0005999999999999339,0.39136714
13094,2023/10/23 14:39:52,conv2d/,1,6,0.9147,-0.0006999999999999229,0.3885598
13095,2023/10/23 14:39:54,conv2d/,1,7,0.9135,0.000500000000000056,0.38818505
13096,2023/10/23 14:39:56,conv2d/,1,0,0.914,0.0,0.38781536
13097,2023/10/23 14:39:57,conv2d/,1,1,0.9141,-9.999999999998899e-05,0.38873243
13098,2023/10/23 14:39:59,conv2d/,1,2,0.9146,-0.0005999999999999339,0.3905597
13099,2023/10/23 14:40:00,conv2d/,1,3,0.9142,-0.00019999999999997797,0.388371
13100,2023/10/23 14:40:02,conv2d/,1,4,0.9141,-9.999999999998899e-05,0.3887521
13101,2023/10/23 14:40:04,conv2d/,1,5,0.9147,-0.0006999999999999229,0.3868341
13102,2023/10/23 14:40:05,conv2d/,1,6,0.9134,0.0006000000000000449,0.39461505
13103,2023/10/23 14:40:07,conv2d/,1,7,0.9065,0.007500000000000062,0.4021009
13104,2023/10/23 14:40:08,conv2d/,1,0,0.9145,-0.0004999999999999449,0.38938832
13105,2023/10/23 14:40:10,conv2d/,1,1,0.9139,9.999999999998899e-05,0.3913611
13106,2023/10/23 14:40:11,conv2d/,1,2,0.9145,-0.0004999999999999449,0.39026558
13107,2023/10/23 14:40:13,conv2d/,1,3,0.9139,9.999999999998899e-05,0.39139485
13108,2023/10/23 14:40:15,conv2d/,1,4,0.9143,-0.00029999999999996696,0.3865021
13109,2023/10/23 14:40:16,conv2d/,1,5,0.9132,0.0008000000000000229,0.38911355
13110,2023/10/23 14:40:18,conv2d/,1,6,0.9143,-0.00029999999999996696,0.3886464
13111,2023/10/23 14:40:19,conv2d/,1,7,0.9116,0.0024000000000000687,0.3929668
13112,2023/10/23 14:40:21,conv2d/,1,0,0.9141,-9.999999999998899e-05,0.38963422
13113,2023/10/23 14:40:23,conv2d/,1,1,0.9142,-0.00019999999999997797,0.39044893
13114,2023/10/23 14:40:24,conv2d/,1,2,0.914,0.0,0.3906834
13115,2023/10/23 14:40:26,conv2d/,1,3,0.914,0.0,0.38729334
13116,2023/10/23 14:40:27,conv2d/,1,4,0.9145,-0.0004999999999999449,0.38862085
13117,2023/10/23 14:40:29,conv2d/,1,5,0.9136,0.00040000000000006697,0.38499656
13118,2023/10/23 14:40:31,conv2d/,1,6,0.9086,0.005400000000000071,0.41855147
13119,2023/10/23 14:40:32,conv2d/,1,7,0.9139,9.999999999998899e-05,0.3948279
13120,2023/10/23 14:40:34,conv2d/,1,0,0.9141,-9.999999999998899e-05,0.39023846
13121,2023/10/23 14:40:35,conv2d/,1,1,0.9144,-0.00039999999999995595,0.3908002
13122,2023/10/23 14:40:37,conv2d/,1,2,0.9137,0.000300000000000078,0.3863381
13123,2023/10/23 14:40:39,conv2d/,1,3,0.914,0.0,0.38818285
13124,2023/10/23 14:40:40,conv2d/,1,4,0.9136,0.00040000000000006697,0.387692
13125,2023/10/23 14:40:42,conv2d/,1,5,0.9135,0.000500000000000056,0.39319554
13126,2023/10/23 14:40:43,conv2d/,1,6,0.9124,0.0016000000000000458,0.3880131
13127,2023/10/23 14:40:45,conv2d/,1,7,0.9132,0.0008000000000000229,0.39411873
13128,2023/10/23 14:40:47,conv2d/,1,0,0.9143,-0.00029999999999996696,0.38991344
13129,2023/10/23 14:40:48,conv2d/,1,1,0.914,0.0,0.3903575
13130,2023/10/23 14:40:50,conv2d/,1,2,0.9137,0.000300000000000078,0.39078453
13131,2023/10/23 14:40:51,conv2d/,1,3,0.9139,9.999999999998899e-05,0.3945964
13132,2023/10/23 14:40:53,conv2d/,1,4,0.914,0.0,0.38592446
13133,2023/10/23 14:40:55,conv2d/,1,5,0.9133,0.0007000000000000339,0.3892606
13134,2023/10/23 14:40:56,conv2d/,1,6,0.913,0.0010000000000000009,0.39050278
13135,2023/10/23 14:40:58,conv2d/,1,7,0.9127,0.0013000000000000789,0.41001025
