,reference,layer_name,layer_counter,n_bits_flipped,bit_disrupted,accuracy,accuracy_degradation,loss
1762,2024/02/05 23:55:51,conv2d_2/,2,2,3,0.914,0.0,0.3895325
1763,2024/02/05 23:55:53,conv2d_2/,2,4,3,0.914,0.0,0.3895784
1764,2024/02/05 23:55:55,conv2d_2/,2,1,4,0.9143,0.00029999999999996696,0.3895968
1765,2024/02/05 23:55:56,conv2d_2/,2,2,4,0.9141,9.999999999998899e-05,0.3898376
1766,2024/02/05 23:55:58,conv2d_2/,2,4,4,0.9141,9.999999999998899e-05,0.39069116
1767,2024/02/05 23:55:59,conv2d_2/,2,1,5,0.914,0.0,0.3894528
1768,2024/02/05 23:56:01,conv2d_2/,2,2,5,0.9138,-0.000200000000000089,0.389668
1769,2024/02/05 23:56:03,conv2d_2/,2,4,5,0.9141,9.999999999998899e-05,0.39038637
1770,2024/02/05 23:56:04,conv2d_2/,2,1,6,0.9141,9.999999999998899e-05,0.389683
1771,2024/02/05 23:56:06,conv2d_2/,2,2,6,0.9141,9.999999999998899e-05,0.38761297
1772,2024/02/05 23:56:08,conv2d_2/,2,4,6,0.9138,-0.000200000000000089,0.3907044
1773,2024/02/05 23:56:09,conv2d_2/,2,1,7,0.914,0.0,0.38998985
1774,2024/02/05 23:56:11,conv2d_2/,2,2,7,0.9141,9.999999999998899e-05,0.38965896
1775,2024/02/05 23:56:13,conv2d_2/,2,4,7,0.9142,0.00019999999999997797,0.38821274
1776,2024/02/05 23:56:14,conv2d_2/,2,1,0,0.914,0.0,0.38962084
1777,2024/02/05 23:56:16,conv2d_2/,2,2,0,0.914,0.0,0.38958213
1778,2024/02/05 23:56:18,conv2d_2/,2,4,0,0.914,0.0,0.38960186
1779,2024/02/05 23:56:19,conv2d_2/,2,1,1,0.914,0.0,0.38962257
1780,2024/02/05 23:56:21,conv2d_2/,2,2,1,0.914,0.0,0.3896492
1781,2024/02/05 23:56:23,conv2d_2/,2,4,1,0.914,0.0,0.38952175
1782,2024/02/05 23:56:24,conv2d_2/,2,1,2,0.9139,-9.999999999998899e-05,0.38964823
1783,2024/02/05 23:56:26,conv2d_2/,2,2,2,0.914,0.0,0.38963157
1784,2024/02/05 23:56:28,conv2d_2/,2,4,2,0.9141,9.999999999998899e-05,0.38962215
1785,2024/02/05 23:56:29,conv2d_2/,2,1,3,0.9139,-9.999999999998899e-05,0.38963628
1786,2024/02/05 23:56:31,conv2d_2/,2,2,3,0.914,0.0,0.38967142
1787,2024/02/05 23:56:33,conv2d_2/,2,4,3,0.914,0.0,0.38992655
1788,2024/02/05 23:56:34,conv2d_2/,2,1,4,0.914,0.0,0.39079657
1789,2024/02/05 23:56:36,conv2d_2/,2,2,4,0.9143,0.00029999999999996696,0.3905822
1790,2024/02/05 23:56:38,conv2d_2/,2,4,4,0.9141,9.999999999998899e-05,0.38958547
1791,2024/02/05 23:56:39,conv2d_2/,2,1,5,0.9137,-0.000300000000000078,0.38986522
1792,2024/02/05 23:56:41,conv2d_2/,2,2,5,0.9136,-0.00040000000000006697,0.38970008
1793,2024/02/05 23:56:42,conv2d_2/,2,4,5,0.9136,-0.00040000000000006697,0.38812226
1794,2024/02/05 23:56:44,conv2d_2/,2,1,6,0.9142,0.00019999999999997797,0.38969207
1795,2024/02/05 23:56:46,conv2d_2/,2,2,6,0.914,0.0,0.3896119
1796,2024/02/05 23:56:47,conv2d_2/,2,4,6,0.9137,-0.000300000000000078,0.39192045
1797,2024/02/05 23:56:49,conv2d_2/,2,1,7,0.9141,9.999999999998899e-05,0.38972226
1798,2024/02/05 23:56:51,conv2d_2/,2,2,7,0.9138,-0.000200000000000089,0.39042386
1799,2024/02/05 23:56:52,conv2d_2/,2,4,7,0.9145,0.0004999999999999449,0.3901785
1800,2024/02/05 23:56:54,conv2d_2/,2,1,0,0.914,0.0,0.38962364
1801,2024/02/05 23:56:56,conv2d_2/,2,2,0,0.914,0.0,0.38966092
1802,2024/02/05 23:56:57,conv2d_2/,2,4,0,0.914,0.0,0.38964552
1803,2024/02/05 23:56:59,conv2d_2/,2,1,1,0.914,0.0,0.38963726
1804,2024/02/05 23:57:01,conv2d_2/,2,2,1,0.914,0.0,0.38963187
1805,2024/02/05 23:57:02,conv2d_2/,2,4,1,0.914,0.0,0.38964805
1806,2024/02/05 23:57:04,conv2d_2/,2,1,2,0.914,0.0,0.38962257
1807,2024/02/05 23:57:06,conv2d_2/,2,2,2,0.914,0.0,0.38960683
1808,2024/02/05 23:57:07,conv2d_2/,2,4,2,0.914,0.0,0.38963094
1809,2024/02/05 23:57:09,conv2d_2/,2,1,3,0.914,0.0,0.38959652
1810,2024/02/05 23:57:11,conv2d_2/,2,2,3,0.914,0.0,0.38956016
1811,2024/02/05 23:57:12,conv2d_2/,2,4,3,0.9139,-9.999999999998899e-05,0.39072293
1812,2024/02/05 23:57:14,conv2d_2/,2,1,4,0.914,0.0,0.38965273
1813,2024/02/05 23:57:16,conv2d_2/,2,2,4,0.9137,-0.000300000000000078,0.39066705
1814,2024/02/05 23:57:56,conv2d_2/,2,4,4,0.914,0.0,0.39066795
1815,2024/02/05 23:57:59,conv2d_2/,2,1,5,0.914,0.0,0.3896104
1816,2024/02/05 23:58:01,conv2d_2/,2,2,5,0.914,0.0,0.39164194
1817,2024/02/05 23:58:03,conv2d_2/,2,4,5,0.914,0.0,0.3907104
1818,2024/02/05 23:58:05,conv2d_2/,2,1,6,0.914,0.0,0.38962257
1819,2024/02/05 23:58:07,conv2d_2/,2,2,6,0.9139,-9.999999999998899e-05,0.38968244
1820,2024/02/05 23:58:09,conv2d_2/,2,4,6,0.9138,-0.000200000000000089,0.3898147
1821,2024/02/05 23:58:11,conv2d_2/,2,1,7,0.9138,-0.000200000000000089,0.3897936
1822,2024/02/05 23:58:12,conv2d_2/,2,2,7,0.914,0.0,0.3895913
1823,2024/02/05 23:58:14,conv2d_2/,2,4,7,0.9138,-0.000200000000000089,0.3909827
1824,2024/02/05 23:58:16,conv2d_2/,2,1,0,0.914,0.0,0.38962257
1825,2024/02/05 23:58:17,conv2d_2/,2,2,0,0.914,0.0,0.38962254
1826,2024/02/05 23:58:19,conv2d_2/,2,4,0,0.9141,9.999999999998899e-05,0.38972548
1827,2024/02/05 23:58:21,conv2d_2/,2,1,1,0.914,0.0,0.38962257
1828,2024/02/05 23:58:22,conv2d_2/,2,2,1,0.914,0.0,0.38965416
1829,2024/02/05 23:58:24,conv2d_2/,2,4,1,0.914,0.0,0.38954768
1830,2024/02/05 23:58:26,conv2d_2/,2,1,2,0.9139,-9.999999999998899e-05,0.38963193
1831,2024/02/05 23:58:28,conv2d_2/,2,2,2,0.9141,9.999999999998899e-05,0.38961008
1832,2024/02/05 23:58:29,conv2d_2/,2,4,2,0.914,0.0,0.38961136
1833,2024/02/05 23:58:31,conv2d_2/,2,1,3,0.9141,9.999999999998899e-05,0.3895935
1834,2024/02/05 23:58:33,conv2d_2/,2,2,3,0.914,0.0,0.38958958
1835,2024/02/05 23:58:34,conv2d_2/,2,4,3,0.914,0.0,0.38958442
1836,2024/02/05 23:58:36,conv2d_2/,2,1,4,0.9138,-0.000200000000000089,0.38961503
1837,2024/02/05 23:58:38,conv2d_2/,2,2,4,0.9141,9.999999999998899e-05,0.39052457
1838,2024/02/05 23:58:39,conv2d_2/,2,4,4,0.914,0.0,0.38963544
1839,2024/02/05 23:58:41,conv2d_2/,2,1,5,0.9139,-9.999999999998899e-05,0.38829535
1840,2024/02/05 23:58:43,conv2d_2/,2,2,5,0.9141,9.999999999998899e-05,0.39057392
1841,2024/02/05 23:58:44,conv2d_2/,2,4,5,0.9139,-9.999999999998899e-05,0.38974565
1842,2024/02/05 23:58:46,conv2d_2/,2,1,6,0.914,0.0,0.38971797
1843,2024/02/05 23:58:48,conv2d_2/,2,2,6,0.9135,-0.000500000000000056,0.38932803
1844,2024/02/05 23:58:50,conv2d_2/,2,4,6,0.9139,-9.999999999998899e-05,0.39311352
1845,2024/02/05 23:58:51,conv2d_2/,2,1,7,0.9141,9.999999999998899e-05,0.38922492
1846,2024/02/05 23:58:53,conv2d_2/,2,2,7,0.9144,0.00039999999999995595,0.39093807
1847,2024/02/05 23:58:55,conv2d_2/,2,4,7,0.913,-0.0010000000000000009,0.39006457
1848,2024/02/05 23:58:56,conv2d_2/,2,1,0,0.914,0.0,0.38958713
1849,2024/02/05 23:58:58,conv2d_2/,2,2,0,0.914,0.0,0.38964117
1850,2024/02/05 23:59:00,conv2d_2/,2,4,0,0.9141,9.999999999998899e-05,0.3896662
1851,2024/02/05 23:59:01,conv2d_2/,2,1,1,0.914,0.0,0.38962588
1852,2024/02/05 23:59:03,conv2d_2/,2,2,1,0.9139,-9.999999999998899e-05,0.38967505
1853,2024/02/05 23:59:05,conv2d_2/,2,4,1,0.914,0.0,0.38964796
1854,2024/02/05 23:59:06,conv2d_2/,2,1,2,0.914,0.0,0.38962257
1855,2024/02/05 23:59:08,conv2d_2/,2,2,2,0.914,0.0,0.38958976
1856,2024/02/05 23:59:10,conv2d_2/,2,4,2,0.914,0.0,0.38968965
1857,2024/02/05 23:59:11,conv2d_2/,2,1,3,0.914,0.0,0.38960108
1858,2024/02/05 23:59:13,conv2d_2/,2,2,3,0.914,0.0,0.3896759
1859,2024/02/05 23:59:15,conv2d_2/,2,4,3,0.9142,0.00019999999999997797,0.3896106
1860,2024/02/05 23:59:16,conv2d_2/,2,1,4,0.914,0.0,0.38962257
1861,2024/02/05 23:59:18,conv2d_2/,2,2,4,0.914,0.0,0.3895829
1862,2024/02/05 23:59:20,conv2d_2/,2,4,4,0.9139,-9.999999999998899e-05,0.39171332
1863,2024/02/05 23:59:21,conv2d_2/,2,1,5,0.914,0.0,0.3894696
1864,2024/02/05 23:59:23,conv2d_2/,2,2,5,0.9138,-0.000200000000000089,0.390611
1865,2024/02/05 23:59:25,conv2d_2/,2,4,5,0.9137,-0.000300000000000078,0.39065316
1866,2024/02/05 23:59:26,conv2d_2/,2,1,6,0.914,0.0,0.38935068
1867,2024/02/05 23:59:28,conv2d_2/,2,2,6,0.9137,-0.000300000000000078,0.39047125
1868,2024/02/05 23:59:30,conv2d_2/,2,4,6,0.9145,0.0004999999999999449,0.39168805
1869,2024/02/05 23:59:31,conv2d_2/,2,1,7,0.9141,9.999999999998899e-05,0.38972807
1870,2024/02/05 23:59:33,conv2d_2/,2,2,7,0.9138,-0.000200000000000089,0.38965696
1871,2024/02/05 23:59:35,conv2d_2/,2,4,7,0.9142,0.00019999999999997797,0.38808334
1872,2024/02/05 23:59:36,conv2d_2/,2,1,0,0.914,0.0,0.38962257
1873,2024/02/05 23:59:38,conv2d_2/,2,2,0,0.9139,-9.999999999998899e-05,0.3896622
1874,2024/02/05 23:59:39,conv2d_2/,2,4,0,0.914,0.0,0.38965714
1875,2024/02/05 23:59:41,conv2d_2/,2,1,1,0.914,0.0,0.3896095
1876,2024/02/05 23:59:43,conv2d_2/,2,2,1,0.914,0.0,0.38962257
1877,2024/02/05 23:59:44,conv2d_2/,2,4,1,0.914,0.0,0.38952482
1878,2024/02/05 23:59:46,conv2d_2/,2,1,2,0.914,0.0,0.38959485
1879,2024/02/05 23:59:48,conv2d_2/,2,2,2,0.914,0.0,0.38962713
1880,2024/02/05 23:59:49,conv2d_2/,2,4,2,0.914,0.0,0.3895116
1881,2024/02/05 23:59:51,conv2d_2/,2,1,3,0.9139,-9.999999999998899e-05,0.3897007
1882,2024/02/05 23:59:53,conv2d_2/,2,2,3,0.914,0.0,0.38958365
1883,2024/02/05 23:59:54,conv2d_2/,2,4,3,0.914,0.0,0.38962582
1884,2024/02/05 23:59:56,conv2d_2/,2,1,4,0.914,0.0,0.38962257
1885,2024/02/05 23:59:58,conv2d_2/,2,2,4,0.9138,-0.000200000000000089,0.3896079
1886,2024/02/05 23:59:59,conv2d_2/,2,4,4,0.914,0.0,0.3895811
1887,2024/02/06 00:00:01,conv2d_2/,2,1,5,0.9138,-0.000200000000000089,0.39077872
1888,2024/02/06 00:00:03,conv2d_2/,2,2,5,0.9139,-9.999999999998899e-05,0.3896208
1889,2024/02/06 00:00:04,conv2d_2/,2,4,5,0.9141,9.999999999998899e-05,0.3918983
1890,2024/02/06 00:00:06,conv2d_2/,2,1,6,0.9142,0.00019999999999997797,0.38932753
1891,2024/02/06 00:00:08,conv2d_2/,2,2,6,0.9141,9.999999999998899e-05,0.3896384
1892,2024/02/06 00:00:09,conv2d_2/,2,4,6,0.9139,-9.999999999998899e-05,0.39031103
1893,2024/02/06 00:00:11,conv2d_2/,2,1,7,0.914,0.0,0.38962257
1894,2024/02/06 00:00:13,conv2d_2/,2,2,7,0.9143,0.00029999999999996696,0.39067855
1895,2024/02/06 00:00:14,conv2d_2/,2,4,7,0.914,0.0,0.39106333
1896,2024/02/06 00:00:16,conv2d_2/,2,1,0,0.914,0.0,0.38962257
1897,2024/02/06 00:00:18,conv2d_2/,2,2,0,0.914,0.0,0.38964137
1898,2024/02/06 00:00:19,conv2d_2/,2,4,0,0.9141,9.999999999998899e-05,0.38963944
1899,2024/02/06 00:00:21,conv2d_2/,2,1,1,0.914,0.0,0.3895928
1900,2024/02/06 00:00:23,conv2d_2/,2,2,1,0.914,0.0,0.389641
1901,2024/02/06 00:00:24,conv2d_2/,2,4,1,0.914,0.0,0.3896543
1902,2024/02/06 00:00:26,conv2d_2/,2,1,2,0.9141,9.999999999998899e-05,0.3905743
1903,2024/02/06 00:00:27,conv2d_2/,2,2,2,0.914,0.0,0.3895963
1904,2024/02/06 00:00:29,conv2d_2/,2,4,2,0.9138,-0.000200000000000089,0.38965592
1905,2024/02/06 00:00:31,conv2d_2/,2,1,3,0.9139,-9.999999999998899e-05,0.3896294
1906,2024/02/06 00:00:32,conv2d_2/,2,2,3,0.9139,-9.999999999998899e-05,0.38957348
1907,2024/02/06 00:00:34,conv2d_2/,2,4,3,0.914,0.0,0.3907894
1908,2024/02/06 00:00:36,conv2d_2/,2,1,4,0.914,0.0,0.38962257
1909,2024/02/06 00:00:37,conv2d_2/,2,2,4,0.914,0.0,0.38962257
1910,2024/02/06 00:00:39,conv2d_2/,2,4,4,0.914,0.0,0.39057165
1911,2024/02/06 00:00:41,conv2d_2/,2,1,5,0.9141,9.999999999998899e-05,0.38974833
1912,2024/02/06 00:00:42,conv2d_2/,2,2,5,0.914,0.0,0.38955593
1913,2024/02/06 00:00:44,conv2d_2/,2,4,5,0.9145,0.0004999999999999449,0.388713
1914,2024/02/06 00:00:46,conv2d_2/,2,1,6,0.9136,-0.00040000000000006697,0.38922593
1915,2024/02/06 00:00:47,conv2d_2/,2,2,6,0.9137,-0.000300000000000078,0.39057922
1916,2024/02/06 00:00:49,conv2d_2/,2,4,6,0.9139,-9.999999999998899e-05,0.38836706
1917,2024/02/06 00:00:51,conv2d_2/,2,1,7,0.914,0.0,0.38962257
1918,2024/02/06 00:00:52,conv2d_2/,2,2,7,0.9141,9.999999999998899e-05,0.38937035
1919,2024/02/06 00:00:54,conv2d_2/,2,4,7,0.9137,-0.000300000000000078,0.38948873
1920,2024/02/06 00:00:55,conv2d_2/,2,1,0,0.9139,-9.999999999998899e-05,0.3896593
1921,2024/02/06 00:00:57,conv2d_2/,2,2,0,0.9141,9.999999999998899e-05,0.38958752
1922,2024/02/06 00:00:59,conv2d_2/,2,4,0,0.9139,-9.999999999998899e-05,0.3896297
1923,2024/02/06 00:01:01,conv2d_2/,2,1,1,0.914,0.0,0.38962296
1924,2024/02/06 00:01:02,conv2d_2/,2,2,1,0.914,0.0,0.38854888
1925,2024/02/06 00:01:04,conv2d_2/,2,4,1,0.914,0.0,0.38965958
1926,2024/02/06 00:01:06,conv2d_2/,2,1,2,0.914,0.0,0.3896675
1927,2024/02/06 00:01:07,conv2d_2/,2,2,2,0.914,0.0,0.38962296
1928,2024/02/06 00:01:09,conv2d_2/,2,4,2,0.9139,-9.999999999998899e-05,0.38967726
1929,2024/02/06 00:01:11,conv2d_2/,2,1,3,0.914,0.0,0.38964447
1930,2024/02/06 00:01:12,conv2d_2/,2,2,3,0.9139,-9.999999999998899e-05,0.3896471
1931,2024/02/06 00:01:14,conv2d_2/,2,4,3,0.9138,-0.000200000000000089,0.3896956
1932,2024/02/06 00:01:16,conv2d_2/,2,1,4,0.914,0.0,0.38948417
1933,2024/02/06 00:01:17,conv2d_2/,2,2,4,0.914,0.0,0.3896246
1934,2024/02/06 00:01:19,conv2d_2/,2,4,4,0.9141,9.999999999998899e-05,0.38982886
1935,2024/02/06 00:01:20,conv2d_2/,2,1,5,0.9141,9.999999999998899e-05,0.390808
1936,2024/02/06 00:01:22,conv2d_2/,2,2,5,0.9141,9.999999999998899e-05,0.3896438
1937,2024/02/06 00:01:24,conv2d_2/,2,4,5,0.9138,-0.000200000000000089,0.38969526
1938,2024/02/06 00:01:25,conv2d_2/,2,1,6,0.9141,9.999999999998899e-05,0.39089283
1939,2024/02/06 00:01:27,conv2d_2/,2,2,6,0.9144,0.00039999999999995595,0.38919297
1940,2024/02/06 00:01:29,conv2d_2/,2,4,6,0.9141,9.999999999998899e-05,0.3911685
1941,2024/02/06 00:01:30,conv2d_2/,2,1,7,0.914,0.0,0.38962257
1942,2024/02/06 00:01:32,conv2d_2/,2,2,7,0.9146,0.0005999999999999339,0.39090157
1943,2024/02/06 00:01:34,conv2d_2/,2,4,7,0.9137,-0.000300000000000078,0.38820946
1944,2024/02/06 00:01:35,conv2d_2/,2,1,0,0.914,0.0,0.38962257
1945,2024/02/06 00:01:37,conv2d_2/,2,2,0,0.914,0.0,0.38966542
1946,2024/02/06 00:01:39,conv2d_2/,2,4,0,0.9141,9.999999999998899e-05,0.38956586
1947,2024/02/06 00:01:40,conv2d_2/,2,1,1,0.914,0.0,0.38961294
1948,2024/02/06 00:01:42,conv2d_2/,2,2,1,0.914,0.0,0.38965154
1949,2024/02/06 00:01:44,conv2d_2/,2,4,1,0.914,0.0,0.38962466
1950,2024/02/06 00:01:45,conv2d_2/,2,1,2,0.914,0.0,0.38968974
1951,2024/02/06 00:01:47,conv2d_2/,2,2,2,0.9141,9.999999999998899e-05,0.38959506
1952,2024/02/06 00:01:48,conv2d_2/,2,4,2,0.9139,-9.999999999998899e-05,0.38959703
1953,2024/02/06 00:01:50,conv2d_2/,2,1,3,0.914,0.0,0.38962257
1954,2024/02/06 00:01:52,conv2d_2/,2,2,3,0.9142,0.00019999999999997797,0.38952926
1955,2024/02/06 00:01:53,conv2d_2/,2,4,3,0.9139,-9.999999999998899e-05,0.38968134
1956,2024/02/06 00:01:55,conv2d_2/,2,1,4,0.9139,-9.999999999998899e-05,0.3896416
1957,2024/02/06 00:01:57,conv2d_2/,2,2,4,0.9141,9.999999999998899e-05,0.38856688
1958,2024/02/06 00:01:59,conv2d_2/,2,4,4,0.9142,0.00019999999999997797,0.39081177
1959,2024/02/06 00:02:00,conv2d_2/,2,1,5,0.914,0.0,0.3897172
1960,2024/02/06 00:02:02,conv2d_2/,2,2,5,0.9138,-0.000200000000000089,0.38880962
1961,2024/02/06 00:02:03,conv2d_2/,2,4,5,0.9146,0.0005999999999999339,0.39164323
1962,2024/02/06 00:02:05,conv2d_2/,2,1,6,0.914,0.0,0.38710016
1963,2024/02/06 00:02:07,conv2d_2/,2,2,6,0.9139,-9.999999999998899e-05,0.39028957
1964,2024/02/06 00:02:09,conv2d_2/,2,4,6,0.9141,9.999999999998899e-05,0.3897532
1965,2024/02/06 00:02:10,conv2d_2/,2,1,7,0.914,0.0,0.38979188
1966,2024/02/06 00:02:12,conv2d_2/,2,2,7,0.9142,0.00019999999999997797,0.38950685
1967,2024/02/06 00:02:14,conv2d_2/,2,4,7,0.9139,-9.999999999998899e-05,0.38969132
1968,2024/02/06 00:02:15,conv2d_2/,2,1,0,0.914,0.0,0.3896423
1969,2024/02/06 00:02:17,conv2d_2/,2,2,0,0.914,0.0,0.38962013
1970,2024/02/06 00:02:19,conv2d_2/,2,4,0,0.914,0.0,0.38858888
1971,2024/02/06 00:02:20,conv2d_2/,2,1,1,0.914,0.0,0.38962218
1972,2024/02/06 00:02:22,conv2d_2/,2,2,1,0.914,0.0,0.3896606
1973,2024/02/06 00:02:23,conv2d_2/,2,4,1,0.914,0.0,0.38963568
1974,2024/02/06 00:02:25,conv2d_2/,2,1,2,0.914,0.0,0.38962257
1975,2024/02/06 00:02:27,conv2d_2/,2,2,2,0.914,0.0,0.38971746
1976,2024/02/06 00:02:28,conv2d_2/,2,4,2,0.9141,9.999999999998899e-05,0.38958034
1977,2024/02/06 00:02:30,conv2d_2/,2,1,3,0.9141,9.999999999998899e-05,0.38972485
1978,2024/02/06 00:02:32,conv2d_2/,2,2,3,0.914,0.0,0.38963932
1979,2024/02/06 00:02:33,conv2d_2/,2,4,3,0.914,0.0,0.38976207
1980,2024/02/06 00:02:35,conv2d_2/,2,1,4,0.9139,-9.999999999998899e-05,0.38968468
1981,2024/02/06 00:02:37,conv2d_2/,2,2,4,0.9138,-0.000200000000000089,0.38973087
1982,2024/02/06 00:02:38,conv2d_2/,2,4,4,0.9141,9.999999999998899e-05,0.39076152
1983,2024/02/06 00:02:40,conv2d_2/,2,1,5,0.914,0.0,0.3909544
1984,2024/02/06 00:02:42,conv2d_2/,2,2,5,0.9141,9.999999999998899e-05,0.38962358
1985,2024/02/06 00:02:43,conv2d_2/,2,4,5,0.9141,9.999999999998899e-05,0.39067194
1986,2024/02/06 00:02:45,conv2d_2/,2,1,6,0.914,0.0,0.3897638
1987,2024/02/06 00:02:47,conv2d_2/,2,2,6,0.9141,9.999999999998899e-05,0.39004532
1988,2024/02/06 00:02:48,conv2d_2/,2,4,6,0.9142,0.00019999999999997797,0.3929092
1989,2024/02/06 00:02:50,conv2d_2/,2,1,7,0.9141,9.999999999998899e-05,0.3891251
1990,2024/02/06 00:02:52,conv2d_2/,2,2,7,0.9142,0.00019999999999997797,0.38819566
1991,2024/02/06 00:02:53,conv2d_2/,2,4,7,0.9138,-0.000200000000000089,0.39268488
1992,2024/02/06 00:02:55,conv2d_2/,2,1,0,0.914,0.0,0.3896234
1993,2024/02/06 00:02:57,conv2d_2/,2,2,0,0.914,0.0,0.38961533
1994,2024/02/06 00:02:58,conv2d_2/,2,4,0,0.914,0.0,0.38965133
1995,2024/02/06 00:03:00,conv2d_2/,2,1,1,0.914,0.0,0.38962257
1996,2024/02/06 00:03:01,conv2d_2/,2,2,1,0.9139,-9.999999999998899e-05,0.38970658
1997,2024/02/06 00:03:03,conv2d_2/,2,4,1,0.9138,-0.000200000000000089,0.38967973
1998,2024/02/06 00:03:05,conv2d_2/,2,1,2,0.914,0.0,0.3896317
1999,2024/02/06 00:03:06,conv2d_2/,2,2,2,0.914,0.0,0.38960016
2000,2024/02/06 00:03:08,conv2d_2/,2,4,2,0.914,0.0,0.38943365
2001,2024/02/06 00:03:10,conv2d_2/,2,1,3,0.914,0.0,0.38962156
2002,2024/02/06 00:03:11,conv2d_2/,2,2,3,0.9141,9.999999999998899e-05,0.38962838
2003,2024/02/06 00:03:13,conv2d_2/,2,4,3,0.9139,-9.999999999998899e-05,0.3895742
2004,2024/02/06 00:03:15,conv2d_2/,2,1,4,0.9141,9.999999999998899e-05,0.38974923
2005,2024/02/06 00:03:16,conv2d_2/,2,2,4,0.9139,-9.999999999998899e-05,0.38973343
2006,2024/02/06 00:03:18,conv2d_2/,2,4,4,0.914,0.0,0.389645
2007,2024/02/06 00:03:20,conv2d_2/,2,1,5,0.914,0.0,0.38962257
2008,2024/02/06 00:03:21,conv2d_2/,2,2,5,0.9141,9.999999999998899e-05,0.38958883
2009,2024/02/06 00:03:23,conv2d_2/,2,4,5,0.9141,9.999999999998899e-05,0.3895909
2010,2024/02/06 00:03:24,conv2d_2/,2,1,6,0.914,0.0,0.38947153
2011,2024/02/06 00:03:26,conv2d_2/,2,2,6,0.9141,9.999999999998899e-05,0.38966787
2012,2024/02/06 00:03:28,conv2d_2/,2,4,6,0.9138,-0.000200000000000089,0.39075845
2013,2024/02/06 00:03:29,conv2d_2/,2,1,7,0.9135,-0.000500000000000056,0.38458872
2014,2024/02/06 00:03:31,conv2d_2/,2,2,7,0.914,0.0,0.38859192
2015,2024/02/06 00:03:33,conv2d_2/,2,4,7,0.9139,-9.999999999998899e-05,0.38990995
2016,2024/02/06 00:03:34,conv2d_2/,2,1,0,0.914,0.0,0.3896163
2017,2024/02/06 00:03:36,conv2d_2/,2,2,0,0.914,0.0,0.38964242
2018,2024/02/06 00:03:38,conv2d_2/,2,4,0,0.9139,-9.999999999998899e-05,0.38962048
2019,2024/02/06 00:03:39,conv2d_2/,2,1,1,0.914,0.0,0.38965592
2020,2024/02/06 00:03:41,conv2d_2/,2,2,1,0.9142,0.00019999999999997797,0.38961965
2021,2024/02/06 00:03:43,conv2d_2/,2,4,1,0.9139,-9.999999999998899e-05,0.38970587
2022,2024/02/06 00:03:44,conv2d_2/,2,1,2,0.914,0.0,0.38962257
2023,2024/02/06 00:03:46,conv2d_2/,2,2,2,0.914,0.0,0.3896269
2024,2024/02/06 00:03:47,conv2d_2/,2,4,2,0.914,0.0,0.38975123
2025,2024/02/06 00:03:49,conv2d_2/,2,1,3,0.914,0.0,0.3907195
2026,2024/02/06 00:03:51,conv2d_2/,2,2,3,0.914,0.0,0.3896886
2027,2024/02/06 00:03:52,conv2d_2/,2,4,3,0.9141,9.999999999998899e-05,0.38956153
2028,2024/02/06 00:03:54,conv2d_2/,2,1,4,0.9139,-9.999999999998899e-05,0.3905564
2029,2024/02/06 00:03:56,conv2d_2/,2,2,4,0.914,0.0,0.38960454
2030,2024/02/06 00:03:57,conv2d_2/,2,4,4,0.9141,9.999999999998899e-05,0.38974673
2031,2024/02/06 00:03:59,conv2d_2/,2,1,5,0.9138,-0.000200000000000089,0.3895138
2032,2024/02/06 00:04:01,conv2d_2/,2,2,5,0.9138,-0.000200000000000089,0.39061674
2033,2024/02/06 00:04:02,conv2d_2/,2,4,5,0.9141,9.999999999998899e-05,0.39046356
2034,2024/02/06 00:04:04,conv2d_2/,2,1,6,0.9139,-9.999999999998899e-05,0.3896705
2035,2024/02/06 00:04:06,conv2d_2/,2,2,6,0.9141,9.999999999998899e-05,0.39159155
2036,2024/02/06 00:04:07,conv2d_2/,2,4,6,0.9134,-0.0006000000000000449,0.3887297
2037,2024/02/06 00:04:09,conv2d_2/,2,1,7,0.9141,9.999999999998899e-05,0.38960853
2038,2024/02/06 00:04:11,conv2d_2/,2,2,7,0.9129,-0.0010999999999999899,0.389028
2039,2024/02/06 00:04:12,conv2d_2/,2,4,7,0.9137,-0.000300000000000078,0.39216542
2040,2024/02/06 00:04:14,conv2d_2/,2,1,0,0.914,0.0,0.38961366
2041,2024/02/06 00:04:15,conv2d_2/,2,2,0,0.914,0.0,0.38963467
2042,2024/02/06 00:04:17,conv2d_2/,2,4,0,0.9141,9.999999999998899e-05,0.38959956
2043,2024/02/06 00:04:19,conv2d_2/,2,1,1,0.914,0.0,0.38962257
2044,2024/02/06 00:04:20,conv2d_2/,2,2,1,0.914,0.0,0.389573
2045,2024/02/06 00:04:22,conv2d_2/,2,4,1,0.914,0.0,0.389663
2046,2024/02/06 00:04:24,conv2d_2/,2,1,2,0.914,0.0,0.38962257
2047,2024/02/06 00:04:25,conv2d_2/,2,2,2,0.914,0.0,0.38962257
2048,2024/02/06 00:04:27,conv2d_2/,2,4,2,0.914,0.0,0.3896782
2049,2024/02/06 00:04:29,conv2d_2/,2,1,3,0.914,0.0,0.38961044
2050,2024/02/06 00:04:30,conv2d_2/,2,2,3,0.914,0.0,0.3895656
2051,2024/02/06 00:04:32,conv2d_2/,2,4,3,0.914,0.0,0.3898262
2052,2024/02/06 00:04:33,conv2d_2/,2,1,4,0.914,0.0,0.39067814
